id,tma_mdpl
2025-09-19 06:00:00 - Arjowinangun - Pacitan,1.0065920719165313
2025-09-19 12:00:00 - Arjowinangun - Pacitan,1.1107690700705006
2025-09-19 18:00:00 - Arjowinangun - Pacitan,1.028055745402473
2025-09-20 06:00:00 - Arjowinangun - Pacitan,1.0351320499770666
2025-09-20 12:00:00 - Arjowinangun - Pacitan,1.1691202502139821
2025-09-20 18:00:00 - Arjowinangun - Pacitan,0.9568763778002102
2025-09-21 06:00:00 - Arjowinangun - Pacitan,0.9858295862170239
2025-09-21 12:00:00 - Arjowinangun - Pacitan,1.1148781833821206
2025-09-21 18:00:00 - Arjowinangun - Pacitan,0.9354439616065505
2025-09-22 06:00:00 - Arjowinangun - Pacitan,0.9861507917001415
2025-09-22 12:00:00 - Arjowinangun - Pacitan,1.0798798524217548
2025-09-22 18:00:00 - Arjowinangun - Pacitan,0.9506191400434078
2025-09-23 06:00:00 - Arjowinangun - Pacitan,0.9826605419684415
2025-09-23 12:00:00 - Arjowinangun - Pacitan,1.0961865080506503
2025-09-23 18:00:00 - Arjowinangun - Pacitan,0.9608493003221532
2025-09-24 06:00:00 - Arjowinangun - Pacitan,0.9815630100789232
2025-09-24 12:00:00 - Arjowinangun - Pacitan,1.1084565537687954
2025-09-24 18:00:00 - Arjowinangun - Pacitan,0.9445445953214879
2025-09-25 06:00:00 - Arjowinangun - Pacitan,0.9815630100789232
2025-09-25 12:00:00 - Arjowinangun - Pacitan,1.1143087648483263
2025-09-25 18:00:00 - Arjowinangun - Pacitan,0.9497650380806733
2025-09-26 06:00:00 - Arjowinangun - Pacitan,0.9867834528381085
2025-09-26 12:00:00 - Arjowinangun - Pacitan,1.1010817037297618
2025-09-26 18:00:00 - Arjowinangun - Pacitan,0.9535475849339166
2025-09-27 06:00:00 - Arjowinangun - Pacitan,0.9903149523078747
2025-09-27 12:00:00 - Arjowinangun - Pacitan,1.0936745141420958
2025-09-27 18:00:00 - Arjowinangun - Pacitan,0.9449360744147092
2025-09-28 06:00:00 - Arjowinangun - Pacitan,0.9813119626954461
2025-09-28 12:00:00 - Arjowinangun - Pacitan,1.1403007578062745
2025-09-28 18:00:00 - Arjowinangun - Pacitan,1.001163019605536
2025-09-29 06:00:00 - Arjowinangun - Pacitan,1.033815578809563
2025-09-29 12:00:00 - Arjowinangun - Pacitan,1.1072183828612348
2025-09-29 18:00:00 - Arjowinangun - Pacitan,0.996052380518373
2025-09-30 06:00:00 - Arjowinangun - Pacitan,1.0012681451328675
2025-09-30 12:00:00 - Arjowinangun - Pacitan,1.0352293919154063
2025-09-30 18:00:00 - Arjowinangun - Pacitan,1.0207182999892614
2025-10-01 06:00:00 - Arjowinangun - Pacitan,1.0190934872110526
2025-10-01 12:00:00 - Arjowinangun - Pacitan,1.1229978989091094
2025-10-01 18:00:00 - Arjowinangun - Pacitan,1.1455264745727527
2025-10-02 06:00:00 - Arjowinangun - Pacitan,1.1468986168323347
2025-10-02 12:00:00 - Arjowinangun - Pacitan,1.2541057948706715
2025-10-02 18:00:00 - Arjowinangun - Pacitan,1.0479900397150377
2025-10-03 06:00:00 - Arjowinangun - Pacitan,1.065244109608647
2025-10-03 12:00:00 - Arjowinangun - Pacitan,1.1490260337873608
2025-10-03 18:00:00 - Arjowinangun - Pacitan,1.010714396746796
2025-10-04 06:00:00 - Arjowinangun - Pacitan,1.0348291232083884
2025-10-04 12:00:00 - Arjowinangun - Pacitan,1.1196988659450395
2025-10-04 18:00:00 - Arjowinangun - Pacitan,0.9763671207167732
2025-10-05 06:00:00 - Arjowinangun - Pacitan,1.013037930527208
2025-10-05 12:00:00 - Arjowinangun - Pacitan,1.1457949929184748
2025-10-05 18:00:00 - Arjowinangun - Pacitan,0.9586278726101461
2025-10-06 06:00:00 - Arjowinangun - Pacitan,1.0182730817695063
2025-10-06 12:00:00 - Arjowinangun - Pacitan,1.1181052189482343
2025-10-06 18:00:00 - Arjowinangun - Pacitan,0.9679920981399268
2025-10-07 06:00:00 - Arjowinangun - Pacitan,0.995424214584768
2025-10-07 12:00:00 - Arjowinangun - Pacitan,1.1133160362203849
2025-10-07 18:00:00 - Arjowinangun - Pacitan,0.9698896438617695
2025-10-08 06:00:00 - Arjowinangun - Pacitan,0.995424214584768
2025-10-08 12:00:00 - Arjowinangun - Pacitan,1.1089501806669764
2025-10-08 18:00:00 - Arjowinangun - Pacitan,0.9771724573590592
2025-10-09 06:00:00 - Arjowinangun - Pacitan,1.0005291549654287
2025-10-09 12:00:00 - Arjowinangun - Pacitan,1.1104615503036728
2025-10-09 18:00:00 - Arjowinangun - Pacitan,0.9732241764268148
2025-10-10 06:00:00 - Arjowinangun - Pacitan,0.9919189667935273
